Country,Admin 1,Market,Commodity,Price Type,Year,Month,Price,Trend,PEWI,ALPS phase,Data Type,Unit,Currency,Upper (95%) CI,Lower (95%) CI,Forecast Methodology
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2012,04,490,417.9,0.669,Stress,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2012,05,485,433.8,0.477,Stress,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2012,06,493,463.92,0.273,Stress,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2012,07,530,468.57,0.578,Stress,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2012,08,550,481.1,0.65,Stress,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2012,09,550,478.19,0.68,Stress,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2012,10,528,423.9,0.984,Stress,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2012,11,450,409.33,0.386,Stress,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2012,12,415,408.88,0.058,,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2013,01,430,430.62,-0.006,,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2013,02,430,439.8,-0.095,,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2013,03,420,453.73,-0.328,,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2013,04,435,469.78,-0.339,,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2013,05,468,485.75,-0.174,,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2013,06,520,517.82,0.022,,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2013,07,553,525.63,0.271,Stress,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2013,08,550,534.45,0.155,,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2013,09,595,536.32,0.586,Stress,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2013,10,580,485.95,0.939,Stress,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2013,11,,,,,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2013,12,455,457.3,-0.023,,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2014,01,438,473.46,-0.357,,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2014,02,,,,,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2014,03,438,493.59,-0.562,,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2014,04,505,515.94,-0.111,,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2014,05,503,529.64,-0.272,,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2014,06,510,557.57,-0.487,,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2014,07,515,563.36,-0.497,,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2014,08,515,569.08,-0.558,,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2014,09,515,567.35,-0.542,,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2014,10,600,529.86,0.727,Stress,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2014,11,,,,,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2014,12,400,480.14,-0.831,,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2015,01,400,494.52,-0.98,,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2015,02,380,498.39,-1.223,,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2015,03,,,,,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2015,04,,,,,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Jimma,Maize (white),Wholesale,2015,05,378,537.48,-1.633,,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2007,01,2.4,2.3,0.082,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2007,02,2.4,2.5,-0.09,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2007,03,2.4,2.84,-0.375,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2007,04,2.4,3.5,-0.947,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2007,05,2.4,3.57,-1.004,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2007,06,2.6,3.64,-0.889,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2007,07,2.6,3.8,-1.032,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2007,08,2.75,3.57,-0.704,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2007,09,3,3.92,-0.79,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2007,10,3,3.8,-0.69,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2007,11,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2007,12,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2008,01,2.9,3.17,-0.228,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2008,02,3,3.37,-0.314,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2008,03,4,3.7,0.257,Stress,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2008,04,6.2,4.37,1.571,Alert,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2008,05,6.4,4.43,1.685,Alert,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2008,06,6.4,4.5,1.628,Alert,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2008,07,6.8,4.67,1.828,Alert,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2008,08,6,4.43,1.342,Alert,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2008,09,6.8,4.78,1.728,Alert,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2008,10,7,4.67,1.999,Alert,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2008,11,5,4.07,0.798,Stress,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2008,12,4.5,3.82,0.583,Stress,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2009,01,4.2,4.03,0.147,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2009,02,4.7,4.23,0.404,Stress,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2009,03,4.7,4.56,0.118,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2009,04,4.5,5.23,-0.624,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2009,05,4.5,5.3,-0.681,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2009,06,4.5,5.36,-0.739,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2009,07,4.6,5.53,-0.796,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2009,08,4.55,5.3,-0.639,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2009,09,4.55,5.65,-0.938,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2009,10,4,5.53,-1.31,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2009,11,4,4.93,-0.798,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2009,12,4,4.68,-0.583,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2010,01,4,4.58,-0.505,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2010,02,3,4.32,-1.126,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2010,03,3.8,4.67,-0.746,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2010,04,3.5,4.95,-1.222,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2010,05,4.6,5.22,-0.526,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2010,06,4,5.03,-0.876,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2010,07,4,5.08,-0.909,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2010,08,4,4.84,-0.713,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2010,09,3.95,5.02,-0.905,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2010,10,3.75,4.82,-0.9,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2010,11,3.5,4.39,-0.755,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2010,12,4.8,4.66,0.117,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2011,01,4.5,4.1,0.347,Stress,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2011,02,5,4.19,0.704,Stress,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2011,03,5.4,4.68,0.624,Stress,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2011,04,5.6,5.1,0.439,Stress,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2011,05,6.05,5.49,0.497,Stress,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2011,06,6.5,5.56,0.834,Stress,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2011,07,7.5,5.95,1.351,Alert,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2011,08,7.8,5.97,1.559,Alert,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2011,09,9.3,6.61,2.174,Crisis,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2011,10,7.5,6.21,1.04,Alert,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2011,11,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2011,12,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2012,01,6.5,5.6,0.729,Stress,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2012,02,6.8,5.74,0.861,Stress,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2012,03,6.63,6.11,0.426,Stress,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2012,04,6.55,6.42,0.108,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2012,05,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2012,06,5.8,6.55,-0.62,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2012,07,5.8,6.75,-0.786,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2012,08,5.8,6.64,-0.698,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2012,09,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2012,10,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2012,11,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2012,12,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2013,01,5.2,5.98,-0.65,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2013,02,6,6.14,-0.12,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2013,03,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2013,04,6,6.65,-0.552,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2013,05,6.2,6.86,-0.556,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2013,06,6.3,6.78,-0.409,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2013,07,6.5,7,-0.427,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2013,08,7,7.01,-0.011,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2013,09,7,7.51,-0.445,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2013,10,7.5,7.22,0.245,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2013,11,6.2,6.26,-0.051,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2013,12,6.2,6.45,-0.218,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2014,01,6.2,6.32,-0.103,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2014,02,6.6,6.52,0.072,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2014,03,6.5,6.78,-0.252,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2014,04,6.5,6.95,-0.412,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2014,05,7.3,7.26,0.036,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2014,06,9.3,7.54,1.583,Alert,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2014,07,9.3,7.81,1.332,Alert,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2014,08,8,7.67,0.294,Stress,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2014,09,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2014,10,9.5,8.14,1.214,Alert,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2014,11,9,7.41,1.414,Alert,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2014,12,8.5,7.5,0.89,Stress,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2015,01,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2015,02,8.3,7.49,0.719,Stress,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2015,03,8.3,7.79,0.454,Stress,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2015,04,8.5,7.97,0.474,Stress,Actual,KG,ETB,,,
Ethiopia,Oromia,Kersa,Wheat,Retail,2015,05,8.5,8.27,0.205,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2007,01,1.8,1.77,0.021,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2007,02,2.3,2.13,0.15,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2007,03,2.1,1.96,0.122,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2007,04,2,2.03,-0.021,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2007,05,2.1,2.96,-0.736,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2007,06,2.2,3.16,-0.822,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2007,07,2,2.86,-0.736,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2007,08,2.8,3.33,-0.45,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2007,09,2.2,3.39,-1.022,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2007,10,1.7,3.33,-1.394,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2007,11,2,2.91,-0.779,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2007,12,2.1,2.66,-0.479,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2008,01,2.25,2.85,-0.515,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2008,02,2.8,3.2,-0.343,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2008,03,3,3.03,-0.029,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2008,04,3.5,3.1,0.343,Stress,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2008,05,6.1,4.03,1.772,Alert,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2008,06,6,4.23,1.515,Alert,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2008,07,6.1,3.93,1.858,Alert,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2008,08,6.5,4.4,1.801,Alert,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2008,09,6.5,4.47,1.744,Alert,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2008,10,7,4.4,2.23,Crisis,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2008,11,5.45,3.98,1.258,Alert,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2008,12,4.5,3.73,0.658,Stress,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2009,01,4.5,3.92,0.493,Stress,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2009,02,4.5,4.28,0.193,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2009,03,4,4.11,-0.093,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2009,04,3.8,4.18,-0.322,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2009,05,3.9,5.11,-1.036,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2009,06,4.5,5.31,-0.693,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2009,07,3.7,5.01,-1.122,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2009,08,3.9,5.47,-1.351,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2009,09,4.7,5.54,-0.722,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2009,10,4.5,5.47,-0.836,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2009,11,4.5,5.06,-0.479,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2009,12,4.6,4.81,-0.179,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2010,01,4.6,4.87,-0.232,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2010,02,4.2,4.95,-0.652,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2010,03,4.8,4.96,-0.138,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2010,04,4,4.74,-0.657,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2010,05,4.5,5.48,-0.872,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2010,06,4.5,5.55,-0.93,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2010,07,4.2,5.18,-0.867,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2010,08,4.2,5.45,-1.094,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2010,09,4,5.36,-1.181,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2010,10,3.5,5.09,-1.356,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2010,11,3.8,4.8,-0.851,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2010,12,3,4.34,-1.132,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2011,01,2.8,4.14,-1.118,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2011,02,3.2,4.26,-0.89,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2011,03,2.8,4.11,-1.089,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2011,04,3.5,4.09,-0.494,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2011,05,3.5,4.68,-0.983,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2011,06,5,5.09,-0.077,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2011,07,5.35,4.94,0.345,Stress,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2011,08,6,5.39,0.524,Stress,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2011,09,5.1,5.2,-0.087,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2011,10,5.4,5.13,0.231,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2011,11,6.3,5.18,0.976,Stress,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2011,12,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2012,01,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2012,02,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2012,03,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2012,04,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2012,05,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2012,06,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2012,07,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2012,08,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2012,09,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2012,10,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2012,11,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2012,12,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2013,01,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2013,02,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2013,03,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2013,04,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2013,05,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2013,06,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2013,07,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2013,08,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2013,09,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2013,10,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2013,11,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2013,12,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2014,01,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2014,02,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2014,03,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2014,04,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2014,05,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2014,06,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2014,07,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2014,08,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2014,09,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2014,10,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2014,11,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2014,12,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2015,01,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2015,02,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2015,03,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2015,04,,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Merti,Sorghum,Retail,2015,05,6.5,,,,Actual,KG,ETB,,,
Ethiopia,Oromia,Nazareth,Maize (white),Wholesale,2005,07,176,119.11,1.076,Alert,Actual,100 KG,ETB,,,
Ethiopia,Oromia,Nazareth,Maize (white),Wholesale,2005,08,167,130.53,0.69,Stress,Actual,100 KG,ETB,,,
